"library_ID","Clade","Profile","Count","Count_sum","Count_freq","fastq_fwd_file_name","fastq_rev_file_name","host_genus","host_species","coral_tag","site_name","sequencing_run","expedition","sample_name","sra_accession","pub.name","lat","lon","level","continous.pressure.2km","expedition_class"
"191_S190_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",28585,28585,1,"191_S190_L001_R1_001.fastq.gz","191_S190_L001_R2_001.fastq.gz","Pocillopora","grandis","636",35,"run2","2015a","KI15a_19","SAMN49903722","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"138_S138_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",14902,14902,1,"138_S138_L001_R1_001.fastq.gz","138_S138_L001_R2_001.fastq.gz","Pocillopora","grandis","88",35,"run2","2014","KI14_88","SAMN49903673","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"59-KI13_S373_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",35084,35084,1,"59-KI13_S373_L001_R1_001.fastq.gz","59-KI13_S373_L001_R2_001.fastq.gz","Pocillopora","grandis","2013-59",8,"run10_shedd2024","2013","KI13_59","SAMN49904166","M1",1.886,-157.552,3,1212.82819,"1_before"
"149-15C_S53_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",19371,19371,1,"149-15C_S53_L001_R1_001.fastq.gz","149-15C_S53_L001_R2_001.fastq.gz","Pocillopora","grandis","171",3,"Bleaching3_run","2015c","KI15c_149","SAMN49903508","L1",2.0519,-157.45602,2,808.5521265,"2_during"
"22-15C_S73_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",22447,22447,1,"22-15C_S73_L001_R1_001.fastq.gz","22-15C_S73_L001_R2_001.fastq.gz","Pocillopora","grandis","651",19,"Bleaching3_run","2015c","KI15c_22","SAMN49903561","VL2",1.80255,-157.27339,1,0,"2_during"
"292-15B_S358_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",11332,11332,1,"292-15B_S358_L001_R1_001.fastq.gz","292-15B_S358_L001_R2_001.fastq.gz","Pocillopora","grandis","796",5,"Bleaching3_run","2015b","KI15b_292","SAMN49903459","VL3",1.84,-157.481,1,0,"1_before"
"165-15C_S38_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",17103,17103,1,"165-15C_S38_L001_R1_001.fastq.gz","165-15C_S38_L001_R2_001.fastq.gz","Pocillopora","grandis","179",3,"Bleaching3_run","2015c","KI15c_165","SAMN49903509","L1",2.0519,-157.45602,2,808.5521265,"2_during"
"PLATE2H6_S144_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",8413,8413,1,"PLATE2H6_S144_L001_R1_001.fastq.gz","PLATE2H6_S144_L001_R2_001.fastq.gz","Pocillopora","grandis","674",19,"SheddRun_Dec2020","2015c","KI15c_43","SAMN49904120","VL2",1.80255,-157.27339,1,0,"2_during"
"146_S146_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",17696,17696,1,"146_S146_L001_R1_001.fastq.gz","146_S146_L001_R2_001.fastq.gz","Pocillopora","grandis","106",35,"run2","2014","KI14_106","SAMN49903678","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"333_S332_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",18725,18725,1,"333_S332_L001_R1_001.fastq.gz","333_S332_L001_R2_001.fastq.gz","Pocillopora","grandis","718",8,"run2","2015b","KI15b_183","SAMN49903735","M1",1.886,-157.552,3,1212.82819,"1_before"
"243_S242_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",13232,13232,1,"243_S242_L001_R1_001.fastq.gz","243_S242_L001_R2_001.fastq.gz","Pocillopora","grandis","468",27,"run2","2015a","KI15a_154","SAMN49903694","VH1",2.00973,-157.48941,5,7276,"1_before"
"612-KI23b_S321_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",6682,6682,1,"612-KI23b_S321_L001_R1_001.fastq.gz","612-KI23b_S321_L001_R2_001.fastq.gz","Pocillopora","grandis","2075",27,"run10_shedd2024","2023b","KI23b_612","SAMN49904281","VH1",2.00973,-157.48941,5,7276,"4_longafter"
"131-15C_S5_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",22414,22414,1,"131-15C_S5_L001_R1_001.fastq.gz","131-15C_S5_L001_R2_001.fastq.gz","Pocillopora","grandis","617",15,"Bleaching3_run","2015c","KI15c_131","SAMN49903555","VL1",1.82843,-157.32182,1,0,"2_during"
"PLATE3H8_S256_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",15539,15539,1,"PLATE3H8_S256_L001_R1_001.fastq.gz","PLATE3H8_S256_L001_R2_001.fastq.gz","Pocillopora","grandis","868",19,"SheddRun_Dec2020","2015c","KI15c_58","SAMN49904123","VL2",1.80255,-157.27339,1,0,"2_during"
"554-KI23b_S277_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",10613,10613,1,"554-KI23b_S277_L001_R1_001.fastq.gz","554-KI23b_S277_L001_R2_001.fastq.gz","Pocillopora","grandis","2023",8,"run10_shedd2024","2023b","KI23b_554","SAMN49904241","M1",1.886,-157.552,3,1212.82819,"4_longafter"
"136_S136_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",17280,17280,1,"136_S136_L001_R1_001.fastq.gz","136_S136_L001_R2_001.fastq.gz","Pocillopora","grandis","84",8,"run2","2014","KI14_84","SAMN49903649","M1",1.886,-157.552,3,1212.82819,"1_before"
"PLATE1E7_S53_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",33667,33667,1,"PLATE1E7_S53_L001_R1_001.fastq.gz","PLATE1E7_S53_L001_R2_001.fastq.gz","Pocillopora","grandis","145",30,"SheddRun_Dec2020","2015c","KI15c_329","SAMN49904129","VH3",2.02572,-157.498,5,5085.684783,"2_during"
"PLATE3B5_S226_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",31002,31002,1,"PLATE3B5_S226_L001_R1_001.fastq.gz","PLATE3B5_S226_L001_R2_001.fastq.gz","Pocillopora","grandis","757",32,"SheddRun_Dec2020","2015b","KI15b_234","SAMN49904104","VH2",1.984,-157.482,5,4860.745702,"1_before"
"PLATE3C3_S211_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",28625,28625,1,"PLATE3C3_S211_L001_R1_001.fastq.gz","PLATE3C3_S211_L001_R2_001.fastq.gz","Pocillopora","grandis","823",5,"SheddRun_Dec2020","2015b","KI15b_319","SAMN49904096","VL3",1.84,-157.481,1,0,"1_before"
"PLATE2A11_S177_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",10364,10364,1,"PLATE2A11_S177_L001_R1_001.fastq.gz","PLATE2A11_S177_L001_R2_001.fastq.gz","Pocillopora","grandis","823",5,"SheddRun_Dec2020","2015c","KI15c_285","SAMN49904109","VL3",1.84,-157.481,1,0,"2_during"
"260-15C_S154_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",17733,17733,1,"260-15C_S154_L001_R1_001.fastq.gz","260-15C_S154_L001_R2_001.fastq.gz","Pocillopora","grandis","796",5,"Bleaching3_run","2015c","KI15c_260","SAMN49903517","VL3",1.84,-157.481,1,0,"2_during"
"358_S355_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",20481,20481,1,"358_S355_L001_R1_001.fastq.gz","358_S355_L001_R2_001.fastq.gz","Pocillopora","grandis","362",34,"run2","2015b","KI15b_270","SAMN49903783","M3",1.90992,-157.53456,3,1212.82819,"1_before"
"156-15C_S93_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",16558,16558,1,"156-15C_S93_L001_R1_001.fastq.gz","156-15C_S93_L001_R2_001.fastq.gz","Pocillopora","grandis","163",3,"Bleaching3_run","2015c","KI15c_156","SAMN49903506","L1",2.0519,-157.45602,2,808.5521265,"2_during"
"180-KI23b_S258_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",30810,31284,0.984848484848485,"180-KI23b_S258_L001_R1_001.fastq.gz","180-KI23b_S258_L001_R2_001.fastq.gz","Pocillopora","grandis","1735",40,"run10_shedd2024","2023b","KI23b_180","SAMN49904346","H1",1.96364,-157.48775,4,2425.276063,"4_longafter"
"180-KI23b_S258_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",474,31284,0.0151515151515152,"180-KI23b_S258_L001_R1_001.fastq.gz","180-KI23b_S258_L001_R2_001.fastq.gz","Pocillopora","grandis","1735",40,"run10_shedd2024","2023b","KI23b_180","SAMN49904346","H1",1.96364,-157.48775,4,2425.276063,"4_longafter"
"140_S140_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",18006,18006,1,"140_S140_L001_R1_001.fastq.gz","140_S140_L001_R2_001.fastq.gz","Pocillopora","grandis","92",35,"run2","2014","KI14_92","SAMN49903682","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"265_S264_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",18259,18259,1,"265_S264_L001_R1_001.fastq.gz","265_S264_L001_R2_001.fastq.gz","Pocillopora","grandis","88",35,"run2","2015b","KI15b_18","SAMN49903786","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"295-15B_S366_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",11206,11206,1,"295-15B_S366_L001_R1_001.fastq.gz","295-15B_S366_L001_R2_001.fastq.gz","Pocillopora","grandis","799",5,"Bleaching3_run","2015b","KI15b_295","SAMN49903460","VL3",1.84,-157.481,1,0,"1_before"
"876-KI13_S299_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",11935,11935,1,"876-KI13_S299_L001_R1_001.fastq.gz","876-KI13_S299_L001_R2_001.fastq.gz","Pocillopora","grandis","2013-876",19,"run10_shedd2024","2013","KI13_876","SAMN49904187","VL2",1.80255,-157.27339,1,0,"1_before"
"322-KI23b_S251_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",70880,70880,1,"322-KI23b_S251_L001_R1_001.fastq.gz","322-KI23b_S251_L001_R2_001.fastq.gz","Pocillopora","grandis","1695",3,"run10_shedd2024","2023b","KI23b_322","SAMN49904224","L1",2.0519,-157.45602,2,808.5521265,"4_longafter"
"324-KI23b_S259_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",44171,44366,0.995604742370284,"324-KI23b_S259_L001_R1_001.fastq.gz","324-KI23b_S259_L001_R2_001.fastq.gz","Pocillopora","grandis","1681",3,"run10_shedd2024","2023b","KI23b_324","SAMN49904222","L1",2.0519,-157.45602,2,808.5521265,"4_longafter"
"324-KI23b_S259_L001","D","D1/D1ax-D1at-D1as-D6-D4-D1av",195,44366,0.00439525762971645,"324-KI23b_S259_L001_R1_001.fastq.gz","324-KI23b_S259_L001_R2_001.fastq.gz","Pocillopora","grandis","1681",3,"run10_shedd2024","2023b","KI23b_324","SAMN49904222","L1",2.0519,-157.45602,2,808.5521265,"4_longafter"
"492-15C_S235_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",11868,11868,1,"492-15C_S235_L001_R1_001.fastq.gz","492-15C_S235_L001_R2_001.fastq.gz","Pocillopora","grandis","331",34,"Bleaching3_run","2015c","KI15c_492","SAMN49903608","M3",1.90992,-157.53456,3,1212.82819,"2_during"
"199-15C_S8_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",18994,18994,1,"199-15C_S8_L001_R1_001.fastq.gz","199-15C_S8_L001_R2_001.fastq.gz","Pocillopora","grandis","193",38,"Bleaching3_run","2015c","KI15c_199","SAMN49903636","L2",2.04572,-157.43373,2,808.5521265,"2_during"
"809-KI13_S174_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",8191,8191,1,"809-KI13_S174_L001_R1_001.fastq.gz","809-KI13_S174_L001_R2_001.fastq.gz","Pocillopora","grandis","2013-809",20,"run10_shedd2024","2013","KI13_809","SAMN49904199","VL5",1.864,-157.343,1,0,"1_before"
"263-KI23b_S203_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",12800,12800,1,"263-KI23b_S203_L001_R1_001.fastq.gz","263-KI23b_S203_L001_R2_001.fastq.gz","Pocillopora","grandis","1357",37,"run10_shedd2024","2023b","KI23b_263","SAMN49904329","VL4",1.82799,-157.47693,1,0,"4_longafter"
"286-KI13_S263_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",10379,10379,1,"286-KI13_S263_L001_R1_001.fastq.gz","286-KI13_S263_L001_R2_001.fastq.gz","Pocillopora","grandis","2013-286",20,"run10_shedd2024","2013","KI13_286","SAMN49904195","VL5",1.864,-157.343,1,0,"1_before"
"124-KI23b_S210_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",14252,14252,1,"124-KI23b_S210_L001_R1_001.fastq.gz","124-KI23b_S210_L001_R2_001.fastq.gz","Pocillopora","grandis","1720",32,"run10_shedd2024","2023b","KI23b_124","SAMN49904308","VH2",1.984,-157.482,5,4860.745702,"4_longafter"
"206-15C_S32_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",16486,16486,1,"206-15C_S32_L001_R1_001.fastq.gz","206-15C_S32_L001_R2_001.fastq.gz","Pocillopora","grandis","201",38,"Bleaching3_run","2015c","KI15c_206","SAMN49903638","L2",2.04572,-157.43373,2,808.5521265,"2_during"
"200_S199_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",22799,22799,1,"200_S199_L001_R1_001.fastq.gz","200_S199_L001_R2_001.fastq.gz","Pocillopora","grandis","13",35,"run2","2015a","KI15a_89","SAMN49903709","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"262_S261_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",11661,11661,1,"262_S261_L001_R1_001.fastq.gz","262_S261_L001_R2_001.fastq.gz","Pocillopora","grandis","13",35,"run2","2015b","KI15b_14","SAMN49903785","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"155_S155_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",12970,12970,1,"155_S155_L001_R1_001.fastq.gz","155_S155_L001_R2_001.fastq.gz","Pocillopora","grandis","135",30,"run2","2014","KI14_135","SAMN49903663","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"194-KI13_S364_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",27078,27078,1,"194-KI13_S364_L001_R1_001.fastq.gz","194-KI13_S364_L001_R2_001.fastq.gz","Pocillopora","grandis","2013-194",25,"run10_shedd2024","2013","KI13_194","SAMN49904275","M5",2.05002,-157.48611,3,1616.723937,"1_before"
"15c-67_S330_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",11629,11629,1,"15c-67_S330_L001_R1_001.fastq.gz","15c-67_S330_L001_R2_001.fastq.gz","Pocillopora","grandis","688",27,"Shedd_2021","2015c","KI15c_67","SAMN49904060","VH1",2.00973,-157.48941,5,7276,"2_during"
"218-KI23b_S266_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",44792,44792,1,"218-KI23b_S266_L001_R1_001.fastq.gz","218-KI23b_S266_L001_R2_001.fastq.gz","Pocillopora","grandis","1571",5,"run10_shedd2024","2023b","KI23b_218","SAMN49904226","VL3",1.84,-157.481,1,0,"4_longafter"
"106-KI13_S214_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",27764,27764,1,"106-KI13_S214_L001_R1_001.fastq.gz","106-KI13_S214_L001_R2_001.fastq.gz","Pocillopora","grandis","2013-106",35,"run10_shedd2024","2013","KI13_106","SAMN49904220","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"16-KI23b_S201_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",11007,11007,1,"16-KI23b_S201_L001_R1_001.fastq.gz","16-KI23b_S201_L001_R2_001.fastq.gz","Pocillopora","grandis","1473",8,"run10_shedd2024","2023b","KI23b_16","SAMN49904238","M1",1.886,-157.552,3,1212.82819,"4_longafter"
"446-15C_S241_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",12943,12943,1,"446-15C_S241_L001_R1_001.fastq.gz","446-15C_S241_L001_R2_001.fastq.gz","Pocillopora","grandis","498",32,"Bleaching3_run","2015c","KI15c_446","SAMN49903594","VH2",1.984,-157.482,5,4860.745702,"2_during"
"197-15C_S95_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",20085,20085,1,"197-15C_S95_L001_R1_001.fastq.gz","197-15C_S95_L001_R2_001.fastq.gz","Pocillopora","grandis","189",38,"Bleaching3_run","2015c","KI15c_197","SAMN49903635","L2",2.04572,-157.43373,2,808.5521265,"2_during"
"PLATE4H8_S352_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",7283,7283,1,"PLATE4H8_S352_L001_R1_001.fastq.gz","PLATE4H8_S352_L001_R2_001.fastq.gz","Pocillopora","grandis","881",8,"SheddRun_Dec2020","2015c","KI15c_387","SAMN49904112","M1",1.886,-157.552,3,1212.82819,"2_during"
"186_S185_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",25626,25626,1,"186_S185_L001_R1_001.fastq.gz","186_S185_L001_R2_001.fastq.gz","Pocillopora","grandis","632",35,"run2","2015a","KI15a_10","SAMN49903721","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"439-KI23b_S128_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",4038,4038,1,"439-KI23b_S128_L001_R1_001.fastq.gz","439-KI23b_S128_L001_R2_001.fastq.gz","Pocillopora","grandis","1873",19,"run10_shedd2024","2023b","KI23b_439","SAMN49904259","VL2",1.80255,-157.27339,1,0,"4_longafter"
"126_S126_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",15993,15993,1,"126_S126_L001_R1_001.fastq.gz","126_S126_L001_R2_001.fastq.gz","Pocillopora","grandis","13",35,"run2","2014","KI14_13","SAMN49903672","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"374-KI23b_S204_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",16084,16084,1,"374-KI23b_S204_L001_R1_001.fastq.gz","374-KI23b_S204_L001_R2_001.fastq.gz","Pocillopora","grandis","1894",15,"run10_shedd2024","2023b","KI23b_374","SAMN49904255","VL1",1.82843,-157.32182,1,0,"4_longafter"
"521-15C_S275_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",11338,11338,1,"521-15C_S275_L001_R1_001.fastq.gz","521-15C_S275_L001_R2_001.fastq.gz","Pocillopora","grandis","843",34,"Bleaching3_run","2015c","KI15c_521","SAMN49903611","M3",1.90992,-157.53456,3,1212.82819,"2_during"
"337_S336_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",22972,23550,0.975456475583864,"337_S336_L001_R1_001.fastq.gz","337_S336_L001_R2_001.fastq.gz","Pocillopora","grandis","731",27,"run2","2015b","KI15b_209","SAMN49903744","VH1",2.00973,-157.48941,5,7276,"1_before"
"337_S336_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",578,23550,0.0245435244161359,"337_S336_L001_R1_001.fastq.gz","337_S336_L001_R2_001.fastq.gz","Pocillopora","grandis","731",27,"run2","2015b","KI15b_209","SAMN49903744","VH1",2.00973,-157.48941,5,7276,"1_before"
"332-KI23b_S196_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",7346,7346,1,"332-KI23b_S196_L001_R1_001.fastq.gz","332-KI23b_S196_L001_R2_001.fastq.gz","Pocillopora","grandis","1789",25,"run10_shedd2024","2023b","KI23b_332","SAMN49904274","M5",2.05002,-157.48611,3,1616.723937,"4_longafter"
"129-KI13_S303_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",4976,4976,1,"129-KI13_S303_L001_R1_001.fastq.gz","129-KI13_S303_L001_R2_001.fastq.gz","Pocillopora","grandis","2013-129",27,"run10_shedd2024","2013","KI13_129","SAMN49904207","VH1",2.00973,-157.48941,5,7276,"1_before"
"232-15C_S145_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",12713,12713,1,"232-15C_S145_L001_R1_001.fastq.gz","232-15C_S145_L001_R2_001.fastq.gz","Pocillopora","grandis","109",35,"Bleaching3_run","2015c","KI15c_232","SAMN49903622","M2",1.89417,-157.54283,3,1212.82819,"2_during"
"473-KI23b_S213_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",17327,17327,1,"473-KI23b_S213_L001_R1_001.fastq.gz","473-KI23b_S213_L001_R2_001.fastq.gz","Pocillopora","grandis","1907",38,"run10_shedd2024","2023b","KI23b_473","SAMN49904338","L2",2.04572,-157.43373,2,808.5521265,"4_longafter"
"434-KI23b_S252_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",31853,31853,1,"434-KI23b_S252_L001_R1_001.fastq.gz","434-KI23b_S252_L001_R2_001.fastq.gz","Pocillopora","grandis","1882",19,"run10_shedd2024","2023b","KI23b_434","SAMN49904261","VL2",1.80255,-157.27339,1,0,"4_longafter"
"223_S222_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",21213,21213,1,"223_S222_L001_R1_001.fastq.gz","223_S222_L001_R2_001.fastq.gz","Pocillopora","grandis","129",30,"run2","2015a","KI15a_127","SAMN49903698","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"283-KI13-2_S372_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",21665,21665,1,"283-KI13-2_S372_L001_R1_001.fastq.gz","283-KI13-2_S372_L001_R2_001.fastq.gz","Pocillopora","grandis","2013-283",20,"run10_shedd2024","2013","KI13_283","SAMN49904194","VL5",1.864,-157.343,1,0,"1_before"
"265-KI23b_S211_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",18096,18096,1,"265-KI23b_S211_L001_R1_001.fastq.gz","265-KI23b_S211_L001_R2_001.fastq.gz","Pocillopora","grandis","1464",37,"run10_shedd2024","2023b","KI23b_265","SAMN49904330","VL4",1.82799,-157.47693,1,0,"4_longafter"
"PLATE2H2_S112_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",7929,7929,1,"PLATE2H2_S112_L001_R1_001.fastq.gz","PLATE2H2_S112_L001_R2_001.fastq.gz","Pocillopora","grandis","667",19,"SheddRun_Dec2020","2015b","KI15b_113","SAMN49904100","VL2",1.80255,-157.27339,1,0,"1_before"
"164-15C_S30_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",15462,15462,1,"164-15C_S30_L001_R1_001.fastq.gz","164-15C_S30_L001_R2_001.fastq.gz","Pocillopora","grandis","154",3,"Bleaching3_run","2015c","KI15c_164","SAMN49903510","L1",2.0519,-157.45602,2,808.5521265,"2_during"
"224_S223_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",14001,14001,1,"224_S223_L001_R1_001.fastq.gz","224_S223_L001_R2_001.fastq.gz","Pocillopora","grandis","132",30,"run2","2015a","KI15a_128","SAMN49903699","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"227_S226_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",7608,7608,1,"227_S226_L001_R1_001.fastq.gz","227_S226_L001_R2_001.fastq.gz","Pocillopora","grandis","135",30,"run2","2015a","KI15a_131","SAMN49903702","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"187-2018_S131_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",13834,13834,1,"187-2018_S131_L001_R1_001.fastq.gz","187-2018_S131_L001_R2_001.fastq.gz","Pocillopora","grandis","1318",5,"Starko_Shedd","2018","KI18_187","SAMN49904137","VL3",1.84,-157.481,1,0,"3_after"
"294-15C_S171_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",17882,17882,1,"294-15C_S171_L001_R1_001.fastq.gz","294-15C_S171_L001_R2_001.fastq.gz","Pocillopora","grandis","833",5,"Bleaching3_run","2015c","KI15c_294","SAMN49903527","VL3",1.84,-157.481,1,0,"2_during"
"298-KI13_S223_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",8708,8708,1,"298-KI13_S223_L001_R1_001.fastq.gz","298-KI13_S223_L001_R2_001.fastq.gz","Pocillopora","grandis","2013-298",20,"run10_shedd2024","2013","KI13_298","SAMN49904197","VL5",1.864,-157.343,1,0,"1_before"
"873-KI13_S126_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",7853,7853,1,"873-KI13_S126_L001_R1_001.fastq.gz","873-KI13_S126_L001_R2_001.fastq.gz","Pocillopora","grandis","2013-873",19,"run10_shedd2024","2013","KI13_873","SAMN49904186","VL2",1.80255,-157.27339,1,0,"1_before"
"159_S159_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",14842,14842,1,"159_S159_L001_R1_001.fastq.gz","159_S159_L001_R2_001.fastq.gz","Pocillopora","grandis","142",30,"run2","2014","KI14_142","SAMN49903665","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"514-KI23b_S324_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",17805,17805,1,"514-KI23b_S324_L001_R1_001.fastq.gz","514-KI23b_S324_L001_R2_001.fastq.gz","Pocillopora","grandis","1960",34,"run10_shedd2024","2023b","KI23b_514","SAMN49904320","M3",1.90992,-157.53456,3,1212.82819,"4_longafter"
"447-15C_S249_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",13944,13944,1,"447-15C_S249_L001_R1_001.fastq.gz","447-15C_S249_L001_R2_001.fastq.gz","Pocillopora","grandis","747",32,"Bleaching3_run","2015c","KI15c_447","SAMN49903598","VH2",1.984,-157.482,5,4860.745702,"2_during"
"242_S241_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",15064,15064,1,"242_S241_L001_R1_001.fastq.gz","242_S241_L001_R2_001.fastq.gz","Pocillopora","grandis","469",27,"run2","2015a","KI15a_152","SAMN49903695","VH1",2.00973,-157.48941,5,7276,"1_before"
"163_S163_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",20870,20870,1,"163_S163_L001_R1_001.fastq.gz","163_S163_L001_R2_001.fastq.gz","Pocillopora","grandis","149",30,"run2","2014","KI14_149","SAMN49903667","VH3",2.02572,-157.498,5,5085.684783,"1_before"
